THEME,TITLE,ARTIST,YEAR,SPOTIFY_URL
Party_songs,How_Soon_Is_Now?,The_Smiths,1985,
Party_songs,Memorabilia,Soft_Cell,1982,http://open.spotify.com/track/6nePlBdKTESydzjOEHt6vX
Party_songs,Beat_the_Clock,Sparks,1979,
Party_songs,Iâ€™m_a_Man,The_Spencer_Davis_Group,1967,http://open.spotify.com/track/7vRhkN9rpM0FtDhBdZypn4
Party_songs,Young_Hearts_Run_Free,Candi_Staton,1976,http://open.spotify.com/track/3MFa9idQuY4iJLWsZl3tIQ
Party_songs,SueÃ±o_Latino,SueÃ±o_Latino,1989,
Party_songs,Saturday_Nite_Special,The_Sundown_Playboys,1972,
Party_songs,Wipe_Out,The_Surfaris,1962,http://open.spotify.com/track/6uudeEvl6t5WrFgobojt3D
Party_songs,Rapperâ€™s_Delight,The_Sugarhill_Gang,1979,http://open.spotify.com/track/1qb27ZTsi0gVxHteAjPOyD
Party_songs,Do_What_You_Wanna_Do,T-Connection,1977,http://open.spotify.com/track/5PzK3L2Lm4mbo0H89CAWzg
Party_songs,Shout,Tears_for_Fears,1984,http://open.spotify.com/track/4E1n2cvH7Wb7xZ568rHHNy
Party_songs,Cloud_Nine,The_Temptations,1968,http://open.spotify.com/track/5yGqsTtt4oDRY1FdVsVqSL
Party_songs,Great_DJ,The_Ting_Tings,2008,http://open.spotify.com/track/3kmSzP8JUM4kUwPWbOFwqA
Party_songs,Disco_Inferno,The_Trammps,1976,http://open.spotify.com/track/5jUA1njy3h6ynHLvPdEVHt
Party_songs,A_Punk,Vampire_Weekend,2008,http://open.spotify.com/track/0euZeG7kpPhtp4V6e8b9kC
Party_songs,Me_and_Baby_Brother,War,1973,http://open.spotify.com/track/28q8PaM3ROCZMKeNRBg5Yq
Party_songs,Break_Dance_â€“_Electric_Boogie,West_Street_Mob,1983,
NA,,,NA,
Party_songs,My_Generation,The_Who,1965,http://open.spotify.com/track/4kxrawSkeAoJiASQArwqYO
Party_songs,Last_Night_Changed_It_All,Esther_Williams,1976,http://open.spotify.com/track/6zMgWeJracgip80YQZsIj2
Party_songs,(Your_Love_Keeps_Lifting_Me)_Higher_and_Higher,Jackie_Wilson,1967,
Party_songs,Turn_Off_the_Lights,Larry_Young,1975,http://open.spotify.com/track/2kXBmTMIDIlNSQEeaQl95A
